open,high,low,close
4723.467,4723.467,4722.919,4722.919
4722.914,4722.914,4722.346,4722.346
4722.335,4722.335,4721.801,4721.801
4721.797,4721.797,4721.245,4721.245
4721.238,4721.238,4720.701,4720.701
4720.684,4720.684,4720.189,4720.189
4720.188,4720.188,4719.647,4719.647
4719.627,4719.627,4719.099,4719.099
4719.096,4719.096,4718.522,4718.522
4718.511,4718.511,4718.024,4718.024
4718,4729.969,4717.878,4729.548
4729.525,4729.525,4728.955,4728.955
4728.946,4728.946,4728.469,4728.469
4728.46,4737.331,4728.034,4737.231
4737.226,4737.226,4736.899,4736.978
4736.972,4736.972,4736.363,4736.363
4736.362,4736.362,4735.834,4735.834
4735.826,4735.826,4735.242,4735.242
4735.242,4735.242,4734.58,4734.58
4734.57,4739.938,4734.127,4739.81
4739.805,4739.805,4739.322,4739.322
4739.314,4739.314,4738.758,4738.758
4738.756,4738.756,4738.237,4738.237
4738.233,4738.233,4737.662,4737.662
4737.635,4737.635,4737.088,4737.088
4737.072,4737.072,4736.528,4736.528
4736.517,4736.517,4735.939,4735.939
4735.915,4735.915,4735.385,4735.385
4735.376,4735.376,4734.871,4734.871
4734.857,4734.857,4734.261,4734.261
4734.256,4734.256,4733.706,4733.706
4733.695,4733.695,4733.105,4733.105
4733.086,4733.086,4732.588,4732.588
4732.582,4732.582,4731.976,4731.976
4731.972,4731.972,4731.4,4731.4
4731.398,4731.398,4730.881,4730.881
4730.876,4731.583,4730.855,4731.067
4731.066,4731.066,4730.556,4730.556
4730.547,4730.547,4729.996,4729.996
4729.993,4729.993,4729.369,4729.369
4729.367,4729.367,4728.818,4728.818
4728.816,4728.816,4728.211,4728.211
4728.21,4728.21,4727.645,4727.645
4727.644,4727.644,4727.08,4727.08
4727.076,4727.076,4726.529,4726.529
4726.515,4726.515,4725.942,4725.942
4725.929,4725.929,4725.433,4725.433
4725.428,4725.428,4724.84,4724.84
4724.817,4724.817,4724.207,4724.207
4724.203,4724.203,4723.591,4723.591
4723.574,4723.574,4722.95,4722.95
4722.933,4722.933,4722.315,4722.315
4722.315,4722.315,4721.764,4721.764
4721.749,4721.749,4721.078,4721.078
4721.064,4721.064,4720.495,4720.495
4720.488,4720.488,4719.897,4719.897
4719.889,4719.889,4719.387,4719.387
4719.373,4719.373,4718.875,4718.875
4718.871,4718.871,4718.312,4718.312
4718.311,4718.311,4717.745,4717.745
4717.741,4717.741,4717.196,4717.196
4717.179,4722.256,4716.972,4721.924
4721.919,4726.462,4721.664,4726.182
4726.176,4730.088,4725.66,4730.038
4730.013,4730.013,4729.49,4729.49
4729.474,4729.474,4728.924,4728.924
4728.908,4728.908,4728.36,4728.36
4728.353,4728.353,4727.806,4727.806
4727.801,4727.801,4727.319,4727.319
4727.315,4727.315,4726.784,4726.784
4726.756,4726.756,4726.182,4726.182
4726.176,4733.281,4725.819,4733.033
4733.014,4733.014,4732.418,4732.418
4732.414,4732.414,4731.85,4731.85
4731.841,4731.841,4731.281,4731.281
4731.267,4731.267,4730.757,4730.757
4730.743,4730.743,4730.216,4730.216
4730.214,4730.214,4729.607,4729.607
4729.595,4729.595,4729.107,4729.107
4729.098,4729.098,4728.596,4728.596
4728.592,4728.592,4727.998,4727.998
4727.988,4727.988,4727.372,4727.372
4727.361,4727.361,4726.791,4726.791
4726.789,4732.511,4726.371,4732.398
4732.392,4732.392,4731.816,4731.816
4731.804,4731.804,4731.203,4731.203
4731.2,4731.2,4730.634,4730.634
4730.625,4730.625,4730.074,4730.074
4730.06,4730.06,4729.499,4729.499
4729.486,4729.486,4728.929,4728.929
4728.929,4728.929,4728.276,4728.276
4728.275,4728.275,4727.754,4727.754
4727.752,4727.752,4727.154,4727.154
4727.146,4727.146,4726.552,4726.552
4726.545,4726.545,4725.959,4725.959
4725.951,4725.951,4725.339,4725.339
4725.336,4725.336,4724.768,4724.768
4724.767,4724.767,4724.129,4724.129
4724.122,4724.122,4723.55,4723.55
4723.539,4723.539,4723.019,4723.019
4723.018,4723.018,4722.43,4722.43
4722.411,4722.411,4721.795,4721.795
4721.78,4721.78,4721.315,4721.315
4721.305,4721.305,4720.825,4720.825
4720.815,4720.815,4720.199,4720.199
4720.183,4720.183,4719.678,4719.678
4719.668,4719.668,4719.098,4719.098
4719.078,4719.078,4718.505,4718.505
4718.483,4718.483,4717.905,4717.905
4717.902,4717.902,4717.286,4717.286
4717.269,4717.269,4716.748,4716.748
4716.74,4716.74,4716.243,4716.243
4716.237,4716.237,4715.719,4715.719
4715.713,4715.713,4715.046,4715.046
4715.034,4715.034,4714.47,4714.47
4714.457,4714.457,4713.843,4713.843
4713.831,4713.831,4713.187,4713.187
4713.176,4715.15,4712.713,4715.1
4715.088,4715.088,4714.464,4714.464
4714.455,4714.455,4713.899,4713.899
4713.89,4713.89,4713.411,4713.411
4713.395,4721.217,4713.205,4720.809
4720.807,4720.807,4720.175,4720.175
4720.171,4720.171,4719.685,4719.685
4719.684,4719.684,4719.16,4719.16
4719.134,4719.134,4718.627,4718.627
4718.625,4718.625,4718.076,4718.076
4718.071,4718.071,4717.52,4717.52
4717.509,4717.509,4716.928,4716.928
4716.924,4716.924,4716.462,4716.462
4716.453,4716.915,4716.232,4716.603
4716.586,4716.586,4716.079,4716.079
4716.076,4719.842,4715.717,4719.673
4719.67,4719.67,4719.126,4719.126
4719.119,4719.119,4718.556,4718.556
4718.554,4718.554,4717.937,4717.937
4717.934,4717.934,4717.411,4717.411
4717.401,4717.401,4716.864,4716.864
4716.856,4716.856,4716.309,4716.309
4716.307,4716.307,4715.782,4715.782
4715.768,4715.768,4715.217,4715.217
4715.205,4715.205,4714.564,4714.564
4714.557,4714.557,4714.018,4714.018
4714.008,4714.008,4713.434,4713.434
4713.419,4713.419,4712.857,4712.857
4712.854,4712.854,4712.281,4712.281
4712.268,4712.268,4711.686,4711.686
4711.668,4711.668,4711.058,4711.058
4711.052,4711.052,4710.457,4710.457
4710.451,4710.451,4709.881,4709.881
4709.87,4709.87,4709.274,4709.274
4709.261,4709.261,4708.635,4708.635
4708.622,4708.622,4708.054,4708.054
4708.051,4708.051,4707.466,4707.466
4707.463,4707.463,4706.972,4706.972
4706.97,4706.97,4706.342,4706.342
4706.342,4706.342,4705.717,4705.717
4705.709,4705.709,4705.133,4705.133
4705.13,4709.447,4704.934,4709.133
4709.13,4709.13,4708.555,4708.555
4708.55,4708.55,4708.012,4708.012
4707.999,4707.999,4707.49,4707.49
4707.476,4713.056,4707.022,4712.923
4712.91,4712.91,4712.377,4712.377
4712.373,4712.373,4711.849,4711.849
4711.839,4711.839,4711.276,4711.276
4711.267,4714.886,4710.914,4714.7
4714.699,4714.699,4714.192,4714.192
4714.175,4717.918,4714.078,4717.548
4717.534,4717.534,4717.028,4717.028
4717.016,4717.016,4716.318,4716.318
4716.314,4716.314,4715.766,4715.766
4715.758,4715.758,4715.235,4715.235
4715.229,4715.229,4714.643,4714.643
4714.62,4714.62,4714.01,4714.01
4714.008,4714.008,4713.503,4713.503
4713.491,4717.881,4713.404,4717.437
4717.435,4717.435,4716.95,4716.95
4716.946,4716.946,4716.446,4716.446
4716.441,4716.441,4715.932,4715.932
4715.926,4715.926,4715.373,4715.373
4715.362,4715.362,4714.8,4714.8
4714.799,4714.799,4714.305,4714.305
4714.298,4714.298,4713.737,4713.737
4713.736,4713.736,4713.211,4713.211
4713.197,4713.197,4712.632,4712.632
4719.196,4719.196,4718.614,4718.614
4718.608,4718.608,4718.02,4718.02
4718.02,4718.02,4717.502,4717.502
4717.486,4717.486,4716.876,4716.876
4716.858,4716.858,4716.357,4716.357
4716.336,4716.336,4715.735,4715.735
4715.732,4715.732,4715.178,4715.178
4715.159,4715.159,4714.526,4714.526
4714.516,4714.516,4713.932,4713.932
4713.93,4713.93,4713.369,4713.369
4713.366,4714.736,4713.259,4714.24
4714.237,4714.237,4713.703,4713.703
4713.693,4716.587,4713.591,4716.136
4716.119,4716.119,4715.539,4715.539
4715.527,4715.527,4714.988,4714.988
4714.981,4714.981,4714.371,4714.371
4714.358,4714.358,4713.749,4713.749
4713.744,4713.744,4713.205,4713.205
4713.196,4713.196,4712.671,4712.671
4712.659,4715.925,4712.372,4715.638
4715.633,4715.633,4715.148,4715.148
4715.142,4715.142,4714.492,4714.492
4714.488,4714.488,4713.952,4713.952
4713.934,4713.934,4713.385,4713.385
4713.382,4713.382,4712.808,4712.808
4712.786,4712.786,4712.243,4712.243
4712.231,4712.231,4711.767,4711.767
4711.753,4711.753,4711.139,4711.139
4711.138,4711.138,4710.59,4710.59
4710.583,4710.583,4709.995,4709.995
4709.987,4709.987,4709.36,4709.36
4709.357,4709.357,4708.866,4708.866
4708.856,4708.856,4708.294,4708.294
4708.285,4708.285,4707.782,4707.782
4707.765,4707.765,4707.158,4707.158
4707.131,4707.131,4706.504,4706.504
4706.499,4706.499,4705.837,4705.837
4705.818,4705.818,4705.261,4705.261
4705.249,4705.249,4704.722,4704.722
4704.713,4710.326,4704.361,4710.211
4710.205,4710.205,4709.54,4709.54
4709.532,4709.532,4708.944,4708.944
4708.944,4708.944,4708.362,4708.362
4708.358,4708.358,4707.794,4707.794
4707.774,4707.774,4707.289,4707.289
4707.284,4707.284,4706.752,4706.752
4706.733,4706.733,4706.169,4706.169
4706.146,4706.146,4705.554,4705.554
4705.552,4705.552,4705.001,4705.001
4705,4705,4704.422,4704.422
4704.4,4704.4,4703.903,4703.903
4703.894,4703.894,4703.312,4703.312
4703.3,4703.3,4702.789,4702.789
4702.774,4702.774,4702.21,4702.21
4702.183,4702.183,4701.687,4701.687
4701.676,4701.676,4701.157,4701.157
4701.138,4701.138,4700.592,4700.592
4700.589,4700.589,4700.02,4700.02
4700.018,4700.018,4699.486,4699.486
4699.468,4699.468,4698.877,4698.877
4698.868,4698.868,4698.386,4698.386
4698.376,4703.636,4698.376,4703.042
4703.034,4703.034,4702.398,4702.398
4702.384,4706.673,4701.887,4706.657
4706.647,4706.647,4706.106,4706.106
4706.089,4706.089,4705.5,4705.5
4705.494,4705.494,4704.87,4704.87
4704.86,4704.86,4704.345,4704.345
4704.338,4704.338,4703.797,4703.797
4703.786,4703.786,4703.253,4703.253
4703.243,4703.243,4702.746,4702.746
4702.737,4702.737,4702.099,4702.099
4702.097,4702.097,4701.592,4701.592
4701.586,4701.586,4700.931,4700.931
4700.92,4700.92,4700.347,4700.347
4700.331,4700.331,4699.713,4699.713
4699.711,4699.711,4699.165,4699.165
4699.16,4699.16,4698.572,4698.572
4698.562,4702.583,4698.562,4702.066
4702.061,4702.061,4701.478,4701.478
4701.477,4701.477,4700.959,4700.959
4700.946,4700.946,4700.346,4700.346
4700.341,4700.341,4699.88,4699.88
4699.875,4699.875,4699.375,4699.375
4699.37,4699.37,4698.824,4698.824
4698.823,4698.823,4698.24,4698.24
4698.238,4698.238,4697.6,4697.6
4697.599,4697.599,4696.961,4696.961
4696.941,4696.941,4696.422,4696.422
4696.403,4696.403,4695.859,4695.859
4695.843,4695.843,4695.3,4695.3
4695.279,4695.279,4694.681,4694.681
4694.661,4694.661,4694.057,4694.057
4694.047,4694.047,4693.535,4693.535
4693.53,4693.53,4692.998,4692.998
4692.99,4695.329,4692.93,4694.891
4694.866,4694.866,4694.252,4694.252
4694.246,4694.246,4693.674,4693.674
4693.666,4693.666,4693.177,4693.177
4693.173,4693.173,4692.65,4692.65
4692.645,4692.645,4692.04,4692.04
4692.027,4692.027,4691.507,4691.507
4691.497,4691.497,4690.906,4690.906
4690.903,4690.903,4690.343,4690.343
4690.341,4690.341,4689.727,4689.727
4689.714,4689.714,4689.162,4689.162
4689.139,4691.252,4688.739,4691.107
4691.087,4691.087,4690.553,4690.553
4690.543,4690.543,4690.002,4690.002
4689.993,4689.993,4689.363,4689.363
4689.341,4689.341,4688.81,4688.81
4688.798,4688.798,4688.303,4688.303
4688.298,4688.298,4687.825,4687.825
4687.82,4687.82,4687.263,4687.263
4687.247,4687.247,4686.626,4686.626
4686.62,4686.62,4686.159,4686.159
4686.15,4686.15,4685.628,4685.628
4685.617,4685.617,4685.111,4685.111
4685.109,4685.109,4684.583,4684.583
4684.574,4684.574,4684.065,4684.065
4684.054,4684.054,4683.455,4683.455
4683.446,4683.446,4682.851,4682.851
4682.85,4682.85,4682.279,4682.279
4682.274,4684.592,4682.224,4684.438
4684.419,4684.419,4683.896,4683.896
4683.876,4692.243,4683.65,4691.919
4691.911,4691.911,4691.366,4691.366
4691.364,4695.933,4690.883,4695.916
4695.912,4695.912,4695.35,4695.35
4695.345,4695.345,4694.86,4694.86
4694.837,4694.837,4694.234,4694.234
4694.226,4694.226,4693.652,4693.652
4693.641,4693.641,4693.133,4693.133
4693.11,4693.11,4692.605,4692.605
4692.599,4692.599,4692.063,4692.063
4692.058,4692.058,4691.496,4691.496
4691.494,4691.494,4690.919,4690.919
4690.899,4690.899,4690.32,4690.32
4690.313,4690.313,4689.814,4689.814
4689.808,4689.808,4689.225,4689.225
4689.215,4689.215,4688.684,4688.684
4688.683,4688.683,4688.236,4688.236
4688.219,4688.219,4687.658,4687.658
4687.649,4687.649,4687.096,4687.096
4687.089,4687.089,4686.546,4686.546
4686.541,4686.541,4686.02,4686.02
4686.017,4686.017,4685.556,4685.556
4685.549,4685.549,4685.036,4685.036
4685.034,4685.034,4684.471,4684.471
4684.452,4684.452,4683.882,4683.882
4683.869,4683.869,4683.324,4683.324
4683.317,4683.317,4682.772,4682.772
4682.771,4682.771,4682.239,4682.239
4682.227,4682.227,4681.69,4681.69
4681.687,4681.687,4681.166,4681.166
4681.164,4681.164,4680.635,4680.635
4680.627,4687.237,4680.406,4686.816
4686.811,4686.811,4686.258,4686.258
4686.246,4689.385,4685.998,4689.094
4689.074,4689.074,4688.528,4688.528
4688.524,4688.524,4687.9,4687.9
4687.898,4687.898,4687.417,4687.417
4687.403,4687.403,4686.826,4686.826
4686.825,4690.932,4686.676,4690.497
4690.485,4690.485,4689.856,4689.856
4689.847,4689.847,4689.288,4689.288
4689.287,4689.287,4688.716,4688.716
4688.713,4688.713,4688.126,4688.126
4688.104,4688.104,4687.584,4687.584
4687.573,4687.573,4686.966,4686.966
4686.944,4686.944,4686.316,4686.316
4686.311,4686.311,4685.834,4685.834
4685.829,4685.829,4685.291,4685.291
4685.287,4685.287,4684.82,4684.82
4684.811,4684.811,4684.269,4684.269
4684.269,4684.269,4683.722,4683.722
4683.719,4683.719,4683.184,4683.184
4683.173,4683.173,4682.609,4682.609
4682.605,4682.605,4682.059,4682.059
4682.053,4682.053,4681.444,4681.444
4681.423,4681.423,4680.89,4680.89
4680.881,4680.881,4680.386,4680.386
4680.385,4680.385,4679.769,4679.769
4679.761,4679.761,4679.174,4679.174
4679.16,4679.16,4678.597,4678.597
4678.587,4678.587,4677.894,4677.894
4677.859,4677.859,4677.308,4677.308
4677.29,4677.29,4676.73,4676.73
4676.725,4687.795,4676.662,4687.34
4687.334,4687.334,4686.779,4686.779
4686.776,4686.776,4686.147,4686.147
4686.146,4686.146,4685.606,4685.606
4685.599,4685.599,4685.049,4685.049
4685.037,4685.037,4684.402,4684.402
4684.385,4684.385,4683.756,4683.756
4683.754,4683.754,4683.245,4683.245
4683.23,4683.23,4682.596,4682.596
4682.587,4682.587,4681.976,4681.976
4681.963,4681.963,4681.45,4681.45
4681.444,4691.174,4681.399,4690.694
4690.679,4693.937,4690.237,4693.836
4693.826,4693.826,4693.357,4693.357
4693.343,4696.873,4693.125,4696.546
4696.525,4696.525,4696.058,4696.058
4696.054,4696.054,4695.514,4695.514
4695.51,4695.51,4695.003,4695.003
4694.998,4694.998,4694.431,4694.431
4694.421,4699.188,4694.381,4698.615
4698.605,4698.605,4698.024,4698.024
4698.023,4698.023,4697.411,4697.411
4697.392,4697.392,4696.825,4696.825
4696.818,4696.818,4696.263,4696.263
4696.252,4696.252,4695.637,4695.637
4695.609,4703.586,4695.593,4703.025
4703.012,4703.012,4702.499,4702.499
4702.491,4710.652,4702.38,4710.243
4710.228,4710.228,4709.718,4709.718
4709.708,4709.708,4709.181,4709.181
4709.177,4709.177,4708.612,4708.612
4708.599,4708.599,4707.943,4707.943
4707.933,4707.933,4707.442,4707.442
4707.435,4711.402,4707.292,4711.06
4711.047,4711.047,4710.559,4710.559
4710.553,4710.553,4710.015,4710.015
4709.996,4709.996,4709.415,4709.415
4709.407,4709.407,4708.959,4709.103
4709.089,4709.089,4708.492,4708.492
4708.484,4708.484,4707.895,4707.895
4707.88,4707.88,4707.293,4707.293
4707.268,4707.268,4706.648,4706.648
4706.634,4706.634,4706.002,4706.002
4705.995,4705.995,4705.519,4705.519
4705.51,4705.51,4704.969,4704.969
4704.964,4704.964,4704.421,4704.421
4704.419,4704.419,4703.831,4703.831
4703.818,4703.818,4703.322,4703.322
4703.32,4703.32,4702.732,4702.732
4702.715,4702.715,4702.217,4702.217
4702.204,4702.204,4701.584,4701.584
4701.58,4701.58,4700.983,4700.983
4700.979,4700.979,4700.436,4700.436
4700.424,4700.424,4699.894,4699.894
4699.888,4699.888,4699.41,4699.41
4699.405,4699.405,4698.876,4698.876
4698.868,4698.868,4698.238,4698.238
4698.227,4698.227,4697.561,4697.561
4697.555,4697.555,4696.964,4696.964
4696.961,4700.396,4696.708,4700.082
4700.077,4700.077,4699.544,4699.544
4699.53,4699.53,4699.066,4699.066
4699.053,4699.053,4698.449,4698.449
4698.447,4698.447,4697.963,4697.963
4697.956,4697.956,4697.427,4697.427
4697.423,4697.423,4696.823,4696.823
4696.81,4696.81,4696.175,4696.175
4696.174,4699.158,4695.595,4699.122
4699.107,4699.107,4698.565,4698.565
4698.563,4698.563,4698.02,4698.02
4698.011,4698.011,4697.455,4697.455
4697.451,4697.451,4696.935,4696.935
4696.932,4696.932,4696.28,4696.28
4696.27,4696.27,4695.791,4695.791
4695.789,4695.789,4695.22,4695.22
4695.216,4705.905,4695.135,4705.419
4705.412,4705.412,4704.89,4704.89
4704.88,4711.198,4704.852,4710.664
4710.65,4710.65,4710.107,4710.107
4710.106,4710.106,4709.546,4709.546
4709.529,4709.529,4708.917,4708.917
4708.909,4708.909,4708.365,4708.365
4708.36,4708.36,4707.764,4707.764
4707.761,4707.761,4707.214,4707.214
4707.184,4707.184,4706.585,4706.585
4706.58,4706.58,4706.005,4706.005
4706.004,4706.004,4705.387,4705.387
4705.382,4705.382,4704.79,4704.79
4704.786,4704.786,4704.254,4704.254
4704.237,4704.237,4703.726,4703.726
4703.723,4703.723,4703.19,4703.19
4703.184,4703.184,4702.565,4702.565
4702.562,4702.562,4702.035,4702.035
4702.028,4702.028,4701.473,4701.473
4701.466,4701.466,4700.958,4700.958
4700.938,4702.841,4700.872,4702.39
4702.383,4702.383,4701.841,4701.841
4701.838,4705.461,4701.743,4704.991
4704.986,4704.986,4704.362,4704.362
4704.362,4704.362,4703.618,4703.618
4703.598,4703.598,4702.997,4702.997
4702.99,4702.99,4702.463,4702.463
4702.45,4702.45,4701.916,4701.916
4701.91,4701.91,4701.375,4701.375
4701.366,4707.755,4701.047,4707.528
4707.519,4707.519,4707.004,4707.004
4706.998,4706.998,4706.415,4706.415
4706.406,4706.406,4705.775,4705.775
4705.768,4705.768,4705.237,4705.237
4705.229,4705.229,4704.618,4704.618
4704.606,4704.606,4704.024,4704.024
4704.01,4704.01,4703.42,4703.42
4703.405,4703.405,4702.851,4702.851
4702.835,4702.835,4702.233,4702.233
4702.231,4702.231,4701.635,4701.635
4701.621,4701.621,4701.124,4701.124
4701.117,4701.117,4700.557,4700.557
4700.544,4700.544,4700.015,4700.015
4700.011,4700.011,4699.505,4699.505
4699.5,4699.5,4698.931,4698.931
4698.927,4698.927,4698.399,4698.399
4698.393,4698.393,4697.866,4697.866
4697.861,4697.861,4697.352,4697.352
4697.349,4697.349,4696.794,4696.794
4696.786,4696.786,4696.125,4696.125
4696.116,4700.393,4695.658,4700.284
4700.272,4700.272,4699.759,4699.759
4699.747,4699.747,4699.179,4699.179
4699.168,4699.168,4698.732,4698.732
4698.719,4698.719,4698.133,4698.133
4698.121,4710.597,4697.858,4710.546
4710.539,4710.539,4709.985,4709.985
4709.975,4710.42,4709.519,4710.332
4710.308,4710.308,4709.702,4709.702
4709.691,4709.691,4709.144,4709.144
4709.122,4709.122,4708.643,4708.643
4708.637,4708.637,4708.057,4708.057
4708.053,4708.053,4707.424,4707.424
4707.411,4707.411,4706.822,4706.822
4706.813,4706.813,4706.171,4706.171
4706.157,4706.157,4705.557,4705.557
4705.55,4705.55,4704.928,4704.928
4704.918,4704.918,4704.417,4704.417
4711.001,4711.001,4710.477,4710.477
4710.461,4710.461,4709.802,4709.802
4709.8,4709.8,4709.243,4709.243
4710.565,4710.565,4710.011,4710.011
4709.997,4709.997,4709.502,4709.502
4709.476,4709.476,4708.995,4708.995
4708.989,4708.989,4708.47,4708.47
4708.466,4708.466,4707.817,4707.817
4707.811,4707.811,4707.245,4707.245
4707.236,4707.236,4706.651,4706.651
4706.629,4706.629,4706.026,4706.026
4706.025,4706.025,4705.458,4705.458
4705.437,4705.437,4704.855,4704.855
4704.853,4704.853,4704.343,4704.343
4704.331,4708.961,4704.274,4708.463
4708.453,4708.453,4707.785,4707.785
4707.772,4707.772,4707.173,4707.173
4707.167,4707.167,4706.632,4706.632
4706.621,4706.621,4706.093,4706.093
4706.074,4706.074,4705.491,4705.491
4705.491,4705.491,4704.849,4704.849
4704.839,4704.839,4704.285,4704.285
4704.275,4704.275,4703.742,4703.742
4703.728,4703.728,4703.244,4703.244
4703.227,4703.227,4702.651,4702.651
4702.628,4702.628,4702.076,4702.076
4702.068,4702.068,4701.477,4701.477
4701.471,4701.471,4700.948,4700.948
4700.945,4700.945,4700.449,4700.449
4700.429,4700.429,4699.881,4699.881
4699.866,4699.866,4699.302,4699.302
4699.293,4703.221,4699.281,4702.761
4702.753,4702.753,4702.225,4702.225
4702.213,4702.213,4701.578,4701.578
4701.571,4701.571,4701.063,4701.063
4701.061,4701.061,4700.525,4700.525
4700.52,4700.52,4699.954,4699.954
4699.953,4699.953,4699.469,4699.469
4699.456,4699.456,4698.885,4698.885
4698.879,4698.879,4698.33,4698.33
4698.313,4698.313,4697.79,4697.79
4697.771,4697.771,4697.212,4697.212
4697.2,4697.2,4696.631,4696.631
4696.613,4709.552,4696.604,4708.988
4708.973,4708.973,4708.444,4708.444
4708.434,4708.434,4707.86,4707.86
4707.859,4707.859,4707.197,4707.197
4707.193,4707.193,4706.598,4706.598
4706.597,4706.597,4706.042,4706.042
4706.041,4706.041,4705.444,4705.444
4705.436,4705.436,4704.904,4704.904
4704.903,4704.903,4704.441,4704.441
4704.432,4704.432,4703.93,4703.93
4703.923,4703.923,4703.331,4703.331
4703.317,4703.317,4702.8,4702.8
4702.799,4702.799,4702.184,4702.184
4702.181,4702.181,4701.665,4701.665
4701.647,4701.647,4701.084,4701.084
4701.068,4701.068,4700.4,4700.4
4700.382,4700.382,4699.837,4699.837
4699.815,4699.815,4699.293,4699.293
4699.278,4699.278,4698.719,4698.719
4698.714,4698.714,4698.182,4698.182
4698.177,4698.177,4697.652,4697.652
4697.643,4697.643,4697.136,4697.136
4697.132,4697.881,4696.91,4697.526
4697.526,4697.526,4696.972,4696.972
4696.967,4696.967,4696.299,4696.299
4696.28,4696.28,4695.667,4695.667
4695.658,4695.658,4695.029,4695.029
4695.027,4695.027,4694.517,4694.517
4694.515,4694.515,4693.966,4693.966
4693.963,4693.963,4693.468,4693.468
4693.465,4693.465,4692.915,4692.915
4692.903,4692.903,4692.354,4692.354
4692.336,4692.336,4691.781,4691.781
4691.767,4691.767,4691.317,4691.317
4691.317,4691.317,4690.744,4690.744
4690.731,4690.731,4690.161,4690.161
4690.156,4690.156,4689.478,4689.478
4689.475,4689.475,4688.89,4688.89
4688.877,4688.877,4688.441,4688.441
4688.435,4695.518,4688.247,4695.244
4695.228,4695.228,4694.654,4694.654
4694.639,4694.639,4694.008,4694.008
4693.985,4693.985,4693.426,4693.426
4693.422,4693.422,4692.867,4692.867
4692.86,4700.42,4692.325,4700.387
4700.372,4700.372,4699.835,4699.835
4699.812,4699.812,4699.296,4699.296
4699.292,4699.292,4698.698,4698.698
4698.696,4698.696,4698.115,4698.115
4698.113,4698.113,4697.603,4697.603
4697.585,4697.585,4697,4697
4696.991,4696.991,4696.382,4696.382
4696.37,4699.778,4696.146,4699.427
4699.42,4699.42,4698.795,4698.795
4698.772,4698.772,4698.119,4698.119
4698.113,4698.113,4697.554,4697.554
4697.546,4698.123,4697.494,4697.662
4697.65,4697.65,4697.16,4697.16
4697.157,4697.157,4696.55,4696.55
4696.544,4696.544,4695.955,4695.955
4695.927,4695.927,4695.382,4695.382
4695.358,4695.358,4694.676,4694.676
4694.673,4694.673,4694.065,4694.065
4694.058,4694.058,4693.448,4693.448
4693.436,4693.436,4692.961,4692.961
4692.957,4692.957,4692.404,4692.404
4692.39,4692.39,4691.865,4691.865
4691.864,4691.864,4691.363,4691.363
4691.359,4691.359,4690.889,4690.889
4690.886,4690.886,4690.291,4690.291
4690.282,4690.282,4689.681,4689.681
4689.675,4689.675,4689.148,4689.148
4689.138,4689.138,4688.564,4688.564
4688.556,4695.943,4688.045,4695.92
4695.906,4695.906,4695.421,4695.421
4695.419,4695.419,4694.941,4694.941
4694.935,4700.965,4694.51,4700.875
4700.874,4700.874,4700.285,4700.285
4700.27,4700.27,4699.692,4699.692
4699.681,4699.681,4699.101,4699.101
4699.099,4709.648,4699.013,4709.152
4709.143,4709.143,4708.526,4708.526
4708.52,4708.52,4708.03,4708.03
4708.026,4708.026,4707.493,4707.493
4707.483,4707.483,4706.933,4706.933
4706.931,4706.931,4706.347,4706.347
4706.338,4712.227,4706.081,4711.921
4711.89,4711.89,4711.318,4711.318
4711.31,4711.643,4710.865,4711.539
4711.526,4711.526,4711.001,4711.001
4710.988,4710.988,4710.385,4710.385
4710.38,4710.38,4709.81,4709.81
4709.787,4709.787,4709.246,4709.246
4709.22,4709.22,4708.604,4708.604
4708.594,4708.594,4708.025,4708.025
4708.007,4708.007,4707.47,4707.47
4707.448,4707.448,4706.917,4706.917
4706.916,4706.916,4706.381,4706.381
4706.377,4706.377,4705.766,4705.766
4705.76,4705.76,4705.237,4705.237
4705.223,4705.223,4704.636,4704.636
4704.63,4704.63,4704.032,4704.032
4704.02,4704.02,4703.463,4703.463
4703.452,4703.452,4702.821,4702.821
4702.819,4702.819,4702.301,4702.301
4702.298,4702.298,4701.791,4701.791
4701.775,4701.775,4701.252,4701.252
4701.24,4701.24,4700.662,4700.662
4700.654,4703.531,4700.538,4703.032
4703.022,4703.022,4702.369,4702.369
4702.366,4702.958,4702.084,4702.652
4702.632,4702.632,4702.075,4702.075
4702.072,4702.072,4701.495,4701.495
4701.492,4701.492,4700.909,4700.909
4700.898,4700.898,4700.336,4700.336
4700.326,4700.326,4699.733,4699.733
4699.729,4712.946,4699.561,4712.617
4712.61,4712.61,4712.044,4712.044
4712.024,4712.024,4711.54,4711.54
4711.54,4711.54,4710.956,4710.956
4710.935,4710.935,4710.342,4710.342
4710.327,4710.327,4709.807,4709.807
4709.803,4709.803,4709.227,4709.227
4709.213,4712.365,4709.074,4711.93
4711.926,4714.789,4711.719,4714.428
4714.425,4714.425,4713.886,4713.886
4713.886,4713.886,4713.277,4713.277
4713.273,4713.273,4712.76,4712.76
4712.746,4712.746,4712.242,4712.242
4712.238,4712.238,4711.65,4711.65
4711.629,4711.629,4711.189,4711.189
4711.186,4711.186,4710.582,4710.582
4710.563,4710.563,4709.925,4709.925
4709.91,4709.91,4709.317,4709.317
4709.307,4709.307,4708.811,4708.811
4708.803,4717.904,4708.33,4717.891
4717.882,4717.882,4717.307,4717.307
4717.3,4717.3,4716.679,4716.679
4716.678,4716.678,4716.086,4716.086
4716.061,4716.061,4715.456,4715.456
